,index,output,Ia,Ib,Ic,Va,Vb,Vc
0,11295,0,0.021636217981627338,-0.011752886305491723,-0.025728160286415443,1.656373523538075,-0.5102835467887701,-1.1154436830713972
1,2656,1,0.5864002778535718,-2.360191956842674,-0.23526588250781172,-0.12607682212043964,0.46512497663311747,-0.351108573919357
2,166,0,0.1484673031887565,-0.026998556931677152,-0.15671185328125486,0.4709958691829148,1.1971592444740078,-1.6900709094836912
3,9307,1,-2.0466937337047266,2.2000206158081843,-0.04012998272743796,-0.034314920239045726,0.13872525082011777,-0.1079696764046595
4,11780,0,0.12681570007125942,0.09320614785332287,-0.2816698547043984,0.05674757722026409,1.4902835265942882,-1.5803881482776352
5,8014,0,-0.16463231511762347,0.12767599590963624,0.0593029696615129,0.7076295483026865,-1.6096467473875198,0.9468669311300906
6,6957,1,-2.26212606297065,0.6930289850875628,2.0230021134028062,-0.12214373294597233,0.1534262230831724,-0.03618487054386598
7,10348,0,-0.1983115338919494,0.30936908839499283,-0.131120892093113,-1.0369163201620015,-0.6717028953493025,1.71205200786772
8,10125,0,0.08302743942531107,0.006238231349667565,-0.12531886465116746,1.3353883139459353,0.28151924191754113,-1.6080123839606353
9,2222,0,0.08847331898199988,0.12192124489245823,-0.27009711421443866,-1.0108440682068507,1.7306585711199263,-0.7709041438669745
10,6315,0,-0.14017309319169674,0.299095152868868,-0.173411622330997,-1.6208748469468508,0.14541215984373362,1.4535499402314456
11,9787,0,0.12224681066936748,0.12921576215570726,-0.3168687100057179,-0.14355635187136986,1.5973845619606024,-1.4919271445494204
12,2501,0,0.048021162495054816,-0.10346030470326185,0.048077244625135164,1.6563940569476792,-0.41171593688838903,-1.2162808861350074
13,108,0,0.07387298929690263,-0.1034883298564079,0.0275639707520757,1.6009275659353712,-0.22950230745607664,-1.3478224167207629
14,2392,0,-0.18623071462193114,0.10778948228227683,0.09167894220755851,0.15788295741707103,-1.5177146902433376,1.3962769684477188
15,5162,1,-0.20067433592344625,0.904529351181852,-0.8144745148828805,-1.1619494845096423,-0.07502661566810302,1.2253584647118032
16,8978,1,-1.941135514408779,-0.11666962105748353,2.572588551028435,-0.14663210313631422,0.13851015796389873,0.0032790197879579625
17,5201,1,-0.18433807775377375,1.9182199909876292,-2.0359428207985464,-0.41412595905744143,-0.033816611865425304,0.4439634624237219
18,1554,1,2.2456910127521104,0.18880876393708376,-0.026130197300137815,0.024288340149200668,-0.8690051013914979,0.8648259608164537
19,3577,1,1.9093660531370948,0.14995418813849218,0.06988185900383674,0.11270680924479132,-1.043086622063223,0.9554758546688609
20,8791,1,1.598828610090648,0.755814339429929,-2.904946997393512,0.0796060899226004,-0.0477095290320474,-0.029894603107326837
21,2495,0,0.03364450665931643,-0.10178741845585074,0.06413486497526702,1.6905576336263815,-0.5636142258913018,-1.0946879602910897
22,2902,1,-1.9232576692609407,2.3209279589817338,0.0008032400460239407,-0.024633805689247917,0.3526706437790963,-0.33636732543400816
23,3700,0,0.07786409094964726,-0.08385862456218875,0.045465781607387866,1.671400570648531,-0.42729294944404395,-1.2151827722860769
24,4874,1,-0.028484603446898203,1.918723514533901,-2.2313378411991764,1.0914774033192987,0.09440431900647764,-1.175514729641195
25,6350,0,-0.1918266177952052,0.25780701993367267,-0.059670989615204846,-0.9713817076146491,-0.7518688783930252,1.729264558608433
26,7013,1,-0.9679386340009148,-1.3727313657544666,2.8462672842770305,-0.16068698742554294,0.09079287171605896,0.0659788559044018
27,2988,1,-1.6881000382628706,-0.4740215195828853,-0.22657065408387964,-0.1542281730254268,1.0881923067100614,-0.9605658053320844
28,877,1,-1.2720714467325254,-0.11757111663193631,0.06927383898072864,0.9750039252656729,-0.9821299682971117,0.04072322221135683
29,1236,1,0.14763607483239982,-0.04865356088960303,0.09875552494734621,1.0420151969510676,-1.5913304036195859,0.5975829906534417
30,112,0,0.08247847583017047,-0.10250987403232965,0.015602174362243239,1.5583168833902339,-0.12384367281499364,-1.4137703101258976
31,10458,0,-0.07568441319052552,0.03886576300516016,0.035604153063607216,1.5233083091205313,-1.2776468400552439,-0.19903056599486724
32,7285,1,-1.5362697138440156,2.500841668676549,-1.030587005605252,0.007001097525303664,0.11153741694822014,-0.12100346605765108
33,2645,1,0.20197250685248178,-2.2180400752542826,-0.2481431665839964,-0.13988064855187396,0.6245854368269824,-0.5005624244447611
34,2019,0,-0.15029893117342616,0.033198861540234166,0.1345391369397024,0.8575344783785568,-1.6578890078803932,0.8480248323833723
35,9517,1,2.151505068940538,-1.8461010593833027,-0.30430394472656047,-0.023017116806809346,-0.22112716890308715,0.24892632540754356
36,4201,0,0.11204273190002824,0.09160246669875248,-0.24247698013399513,-0.4970815710019722,1.6820289945784335,-1.2290335290518957
37,4686,1,-0.07478492372001608,-1.5064154480196996,1.8847736318472532,-1.3399423609860621,-0.03822165735663626,1.3636645854830447
38,11015,0,0.08860007673971261,0.1954090531266935,-0.3555461686502969,-0.8795837955195716,1.7866677757036835,-0.9579459422601558
39,3399,1,-1.3918006111105614,-0.8828580118398787,-0.24218803808447734,-0.15935139773486537,1.0574648817771501,-0.9240727333905611
40,8319,0,-0.14794437300211277,0.3245825438155542,-0.19515601429418086,-1.5765513768454404,0.05707520376140516,1.500087732545241
41,8454,0,-0.07761686733628209,0.026438871696891873,0.0697776770767207,1.4848073783712785,-1.35214051944417,-0.08477769880436074
