,index,output,Ia,Ib,Ic,Va,Vb,Vc
0,9451,1,0.38645577764263317,-2.25206843464945,2.1606590205772127,-0.12893397937847212,0.03180325136064288,0.09533586046657264
1,7766,0,0.12961359563617098,0.05659999464943885,-0.2344467818105124,0.442009685887849,1.2565190663882344,-1.715745813398767
2,10376,0,-0.2145593952758951,0.25210213676397225,-0.05262840819389871,-0.31241216253995197,-1.2365368213172947,1.567081428369965
3,8556,1,-1.9965829094656051,0.29074951254585435,2.139637487843629,-0.0715933265128893,0.13950302392052844,-0.07099158212730416
4,10869,0,-0.051571862135425084,0.01989564905082675,0.018139936819222886,1.6226055215694555,-1.081842782902186,-0.5065076804458991
5,7183,1,1.797514636490093,0.4614521575771478,-2.7944786011569285,0.07967856768601893,-0.04772895911776352,-0.03035972483199834
6,9860,0,-0.018913619067130676,0.3166408975572326,-0.3729983940823794,-1.6918310321499082,1.4544422915364688,0.19608554197365063
7,3930,0,-0.1770434664506835,0.26868056465593165,-0.0985731818012083,-1.372334017941496,-0.2597691774944223,1.623237185941749
8,5159,1,-0.20530173345260233,0.8138187329312001,-0.7076928600917914,-1.1942914636002286,-0.06712437423381912,1.2509798509231163
9,3638,0,0.06602581588798882,-0.0651317748258416,0.09716903441329244,1.0534808801027622,-1.5798441564929364,0.5636207682671541
10,390,0,-0.18414522593415655,0.11664872574504793,0.08018481845591693,0.11165686526653584,-1.4904189894763693,1.4053532240288107
11,6510,1,-0.8427254570465164,0.503309799973247,0.45397666295040784,0.7432269695358684,-0.10304771061259467,-0.6312060399335299
12,3210,1,1.0158847068786316,1.417318009616487,0.11252565249360746,0.08979661618745909,-0.9135430550075098,0.8402525056528456
13,5105,1,-0.12583196220716286,-0.979962892981093,1.308183387751459,-1.47246322265576,-0.051222108716012696,1.5102788512565026
14,1712,0,0.09940309565204927,-0.10475826748534928,0.003164895086412354,1.5657461056762076,-0.11453683124781283,-1.434060791205557
15,4309,0,-0.13653477991865126,0.281401730415056,-0.1646058553258353,-1.669587610504269,0.29831043852057326,1.3499764389265714
16,3159,1,2.1773207978094016,-0.5003835525761121,0.02430855128680069,0.053963397359040044,-0.9369424658942545,0.8995380153978734
17,1874,0,-0.041176060125771144,0.23471742514575783,-0.24966781423970422,-1.7579846799954932,1.1336077328943566,0.5879229875942045
18,1067,1,0.9131410198501196,0.258105000006824,-0.22174191972396995,-1.0985798337441588,1.2707145774840871,-0.2045388427322441
19,1115,1,2.1140650873272486,0.2640985948881812,-0.132304219041107,-0.6149352522323397,0.13001235284800808,0.47673289643062705
20,6106,0,0.048188141464956896,-0.04889189265195425,-0.007251951719197409,1.5956155716320295,-0.24712152670782447,-1.3287866907207064
21,3232,1,0.2574749895583496,2.0503484414223383,0.11651267725082465,0.08196586834084758,-0.7077952787385253,0.6387382353178793
22,3774,0,0.12859564143553606,0.023304331443402774,-0.18593994610326892,0.2445508635862426,1.3661757248517135,-1.63173577400457
23,10182,0,0.11766349680017402,0.11606490626180704,-0.30733541580807733,0.0015306269643646092,1.542210088697539,-1.5701200053209579
24,8814,1,0.8979207835790662,1.5583929092025113,-2.9712436819947525,0.08945097173760642,-0.0035093131392579247,-0.08501378040767751
25,9516,1,2.140564486170383,-1.8720686356292915,-0.3033481580623188,-0.019083320163203046,-0.19018823226437856,0.21234154845578107
26,6491,0,0.012915650074596422,-0.04691934817486159,0.0342001901413147,1.6844596974084651,-0.6291486049522992,-1.0282036999084994
27,1478,1,1.2645834668666056,0.2692513508911339,-0.2071773661316106,-1.033815305745988,1.049259331311838,-0.04342978188208578
28,7912,0,-0.1401513904886896,0.33508557282392204,-0.22601046657446866,-1.6542317198511913,0.2554624831234593,1.3783507809519586
29,11200,0,-0.19622493204769165,0.18018005730810124,0.01012484817904868,0.34454795006971417,-1.5311064093920352,1.2161050061959453
30,10699,0,-0.11784601569827134,0.3495372483903685,-0.28796548980778597,-1.7752545478492123,0.606575864243516,1.1410771258331622
31,7062,1,0.7778922207104894,-2.3601390986702064,1.8061013642342978,-0.1146215554732673,0.011744052874524947,0.1015647735402845
32,10816,0,-0.1739769486052839,0.1391201509382185,0.030371194067029282,0.7521600048977924,-1.596317241573234,0.878773773560716
33,2412,0,-0.16757717860848498,0.055610685502548274,0.11948366065566038,0.689558331597672,-1.6454762705791355,0.9907685631008485
34,3538,1,2.280644548008064,-1.2551062960494417,-0.03411867566686482,0.02131596561520362,-0.7593511295118708,0.7512380207007874
35,2875,1,-1.2346539531052316,2.5698099607829987,0.06150371248772548,0.02996862996260006,-0.07970467145612627,0.051390977466481524
36,2510,1,-0.9325064189882472,0.3698297947391303,-0.06068624160379557,0.7520664210308466,0.07947853970726858,-0.8256098551628049
37,11426,0,0.06411966637000496,0.22516530588617356,-0.3678408522411921,-1.123629941028039,1.7883252396540954,-0.7062010762221349
38,2712,1,2.0723915467103686,-1.9950461817242515,-0.11157611067545668,-0.02583623893135282,-0.42240027187736484,0.4552152138731467
39,7251,1,-0.4318803540717557,2.406490582235927,-2.303774690084808,0.06420893074127604,0.0638188851359988,-0.12849708467287335
40,692,1,1.6675916996455196,0.2750430496227244,-0.18303611947287687,-0.9079624568928978,0.7252343056606695,0.16150874658379322
41,9447,1,0.2411309202517704,-2.1945610838368332,2.274342816331095,-0.13343760710784922,0.03923246487853011,0.09223944061724004
42,10152,0,0.11260613579859653,0.04727249599586961,-0.2199343821628747,0.7855740037834342,0.9713712967676942,-1.7659495269036083
43,11124,0,-0.16963847110358413,0.33798232230896225,-0.20922779122359364,-1.4955913690761857,-0.055819701810234185,1.5378589280312183
44,7745,0,0.1172485099321505,0.013588028062806104,-0.16827261312873157,0.9556689529816669,0.7920277374650109,-1.7519815643173153
45,244,0,0.04550034935603269,0.18040994693940285,-0.28180103143150936,-1.4335066069484652,1.6095922023879488,-0.21753830914980993
46,7864,0,-0.02090210786542007,0.3020131567777314,-0.33591226035015775,-1.720050149005223,1.3707636723473478,0.30914166936867604
47,202,0,0.1247004133940705,0.07014238089084163,-0.25068974497142205,-0.5000044029777237,1.6946080058436086,-1.2284561302085408
48,8646,1,0.23740216926487492,-2.2311048308945107,2.322247669621151,-0.13231595582242134,0.03862192319147264,0.09174966046352763
49,9117,1,2.1661719476535644,-1.8343494493002677,-0.5545612695005666,-0.017178142579355796,-0.06173448055506483,0.07980267202411177
50,3482,1,1.3954207461781625,-2.3966907747693327,-0.19229520306194767,-0.0826637749547131,0.05922297917936488,0.02162548060833322
51,8017,0,-0.16537148835900925,0.12285627141319987,0.055675451851413885,0.7831278198772681,-1.607933458970977,0.8599213777721071
52,1928,0,-0.16452503605713242,0.242480929786438,-0.10510375013034802,-1.3948855126718338,-0.21622258431745026,1.6012780485331255
53,11999,0,-0.1957570364141003,0.17623266289298994,0.014951420759903068,0.32062476461500383,-1.5274056857261686,1.2360320710558543
54,5614,0,-0.17118057635395875,0.07271237806661943,0.12367952043427918,0.7273156131639371,-1.6391187515603873,0.9469112081450867
55,2995,1,-1.5147654250938398,-0.7359437706275102,-0.2435256359916042,-0.1514607129328493,1.085056901549081,-0.9536355566368803
56,9097,1,1.8060287229467604,-2.227555569161134,0.3588696261519674,-0.05536525025063453,-0.04210297846544019,0.09765186593925285
57,7431,1,-0.3430603593175598,-1.875630917580121,2.634491480956409,-0.14728874022321764,0.06895208967353811,0.07572795103771966
58,2151,0,0.1260364935504652,-0.05538503785339668,-0.11662834126639247,0.8476124468273392,0.8885570955751273,-1.743154651569583
59,8111,0,0.05927424628801902,-0.019676974718305523,-0.05686818291570649,1.5363091385792556,-0.09646432289119079,-1.4232911813076945
